0	0.707107	-0.707107	4.17121	-2.70711	4.97267
0.1	0.75186	-0.659323	4.47234	-2.12835	4.95295
0.2	0.748292	-0.66337	4.63964	-1.58932	4.90431
0.3	0.696349	-0.717703	4.67728	-1.10777	4.80668
0.4	0.590269	-0.807206	4.58869	-0.694814	4.641
0.5	0.425584	-0.904919	4.38794	-0.357421	4.40247
0.6	0.208413	-0.978041	4.11066	-0.0991278	4.11185
0.7	-0.0390729	-0.999236	3.81341	0.0770425	3.81419
0.8	-0.282343	-0.959314	3.5577	0.160524	3.56132
0.9	-0.487435	-0.873159	3.38603	0.124979	3.38833
1	-0.634491	-0.77293	3.30331	-0.0703021	3.30406
1.1	-0.720794	-0.69315	3.27279	-0.466738	3.30591
1.2	-0.752251	-0.658877	3.22476	-1.08712	3.40307
1.3	-0.73193	-0.68138	3.07235	-1.91728	3.62151
1.4	-0.653399	-0.757014	2.7296	-2.89133	3.97624
1.5	-0.502391	-0.86464	2.12757	-3.87849	4.42372
1.6	-0.269702	-0.962944	1.23651	-4.66852	4.8295
1.7	0.0232039	-0.999731	0.123359	-4.99848	5
1.8	0.312009	-0.950079	-1.0073	-4.72624	4.83239
1.9	0.534935	-0.844893	-1.94344	-3.98459	4.43327
2	0.674839	-0.737965	-2.60259	-3.0311	3.99512
2.1	0.743305	-0.668953	-3.00111	-2.07586	3.64909
2.2	0.754526	-0.65627	-3.20073	-1.25292	3.43721
2.3	0.71349	-0.700666	-3.28592	-0.632163	3.34618
2.4	0.61588	-0.78784	-3.3451	-0.230507	3.35303
2.5	0.456243	-0.889855	-3.44938	-0.0260998	3.44948
2.6	0.240008	-0.970771	-3.63476	0.0222714	3.63483
2.7	-0.00935125	-0.999956	-3.89377	-0.0453472	3.89404
2.8	-0.255864	-0.966713	-4.18241	-0.203669	4.18737
2.9	-0.46587	-0.884853	-4.44136	-0.442714	4.46337
3	-0.620054	-0.784559	-4.61998	-0.759566	4.682
3.1	-0.715208	-0.698912	-4.68956	-1.15114	4.82878
3.2	-0.757203	-0.653179	-4.64067	-1.61167	4.91256
3.3	-0.751359	-0.659893	-4.47087	-2.13137	4.95292
3.4	-0.696332	-0.71772	-4.17431	-2.69349	4.96787
3.5	-0.585002	-0.811032	-3.7393	-3.27079	4.96794
3.6	-0.412667	-0.910882	-3.15351	-3.82426	4.95677
3.7	-0.188464	-0.98208	-2.41297	-4.30647	4.93641
3.8	0.0593417	-0.998238	-1.52975	-4.66904	4.91325
